Receiver,Sender,external_exists,external_id,ywp_id,ywp_year,actorID,bc_id,conflictID,bc_name,bwd_id,bwd_name,country1,country2,locationid1,locationid2,external_nameid,external_alleged,external_type_X,external_type_Y,external_type_L,external_type_W,external_type_M,external_type_T,external_type_$,external_type_I,external_type_O,external_type_U,external_type_text,external_type_code
Jamiyyat-i Islami-yi Afghanistan ,China,1,454,4790,1983,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Jamiyyat-i Islami-yi Afghanistan ,Saudi Arabia,1,455,4817,1984,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Jamiyyat-i Islami-yi Afghanistan ,United States,1,456,4817,1984,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Jamiyyat-i Islami-yi Afghanistan ,Pakistan,1,457,4817,1984,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Jamiyyat-i Islami-yi Afghanistan ,China,1,458,4817,1984,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Jamiyyat-i Islami-yi Afghanistan ,Saudi Arabia,1,459,4820,1985,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Jamiyyat-i Islami-yi Afghanistan ,United States,1,460,4820,1985,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Jamiyyat-i Islami-yi Afghanistan ,Pakistan,1,461,4820,1985,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Jamiyyat-i Islami-yi Afghanistan ,China,1,462,4820,1985,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Jamiyyat-i Islami-yi Afghanistan ,United Kingdom,1,463,4820,1985,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,200,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Jamiyyat-i Islami-yi Afghanistan ,Saudi Arabia,1,464,4829,1986,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Jamiyyat-i Islami-yi Afghanistan ,United States,1,465,4829,1986,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Jamiyyat-i Islami-yi Afghanistan ,Pakistan,1,466,4829,1986,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Jamiyyat-i Islami-yi Afghanistan ,China,1,467,4829,1986,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Jamiyyat-i Islami-yi Afghanistan ,United Kingdom,1,468,4829,1986,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,200,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Jamiyyat-i Islami-yi Afghanistan ,Saudi Arabia,1,469,4919,1987,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Jamiyyat-i Islami-yi Afghanistan ,United States,1,470,4919,1987,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Jamiyyat-i Islami-yi Afghanistan ,Pakistan,1,471,4919,1987,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Jamiyyat-i Islami-yi Afghanistan ,China,1,472,4919,1987,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Jamiyyat-i Islami-yi Afghanistan ,United Kingdom,1,473,4919,1987,1134,189,137,Afghanistan,411,,Afghanistan,,700,0,200,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Junbish-i Milli-yi Islami,Iran,1,478,4850,1993,1144,189,137,Afghanistan,422,Government of Afghanistan - Junbish-i Milli-yi Islami,Afghanistan,,700,0,630,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
Junbish-i Milli-yi Islami,Uzbekistan,1,483,4866,1994,1144,189,137,Afghanistan,422,Government of Afghanistan - Junbish-i Milli-yi Islami,Afghanistan,,700,0,704,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
Junbish-i Milli-yi Islami,Uzbekistan,1,485,4882,1995,1144,189,137,Afghanistan,422,Government of Afghanistan - Junbish-i Milli-yi Islami,Afghanistan,,700,0,704,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
Junbish-i Milli-yi Islami,Pakistan,1,486,4882,1995,1144,189,137,Afghanistan,422,Government of Afghanistan - Junbish-i Milli-yi Islami,Afghanistan,,700,0,770,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Junbish-i Milli-yi Islami,Iran,1,487,4882,1995,1144,189,137,Afghanistan,422,Government of Afghanistan - Junbish-i Milli-yi Islami,Afghanistan,,700,0,630,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Mahaz-i Milli-yi Islami-yi Afghanistan,Saudi Arabia,1,498,8917,1983,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Mahaz-i Milli-yi Islami-yi Afghanistan,United States,1,499,8917,1983,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Mahaz-i Milli-yi Islami-yi Afghanistan,Pakistan,1,500,8917,1983,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Mahaz-i Milli-yi Islami-yi Afghanistan,China,1,501,8917,1983,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Mahaz-i Milli-yi Islami-yi Afghanistan,Saudi Arabia,1,502,8926,1984,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Mahaz-i Milli-yi Islami-yi Afghanistan,United States,1,503,8926,1984,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Mahaz-i Milli-yi Islami-yi Afghanistan,Pakistan,1,504,8926,1984,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Mahaz-i Milli-yi Islami-yi Afghanistan,China,1,505,8926,1984,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Mahaz-i Milli-yi Islami-yi Afghanistan,Saudi Arabia,1,506,8937,1985,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Mahaz-i Milli-yi Islami-yi Afghanistan,United States,1,507,8937,1985,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Mahaz-i Milli-yi Islami-yi Afghanistan,Pakistan,1,508,8937,1985,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Mahaz-i Milli-yi Islami-yi Afghanistan,China,1,509,8937,1985,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Mahaz-i Milli-yi Islami-yi Afghanistan,United Kingdom,1,510,8937,1985,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,200,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Mahaz-i Milli-yi Islami-yi Afghanistan ,Saudi Arabia,1,511,8944,1980,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Mahaz-i Milli-yi Islami-yi Afghanistan ,United States,1,512,8944,1980,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Mahaz-i Milli-yi Islami-yi Afghanistan ,Pakistan,1,513,8944,1980,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Mahaz-i Milli-yi Islami-yi Afghanistan ,Egypt,1,514,8944,1980,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,651,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
Mahaz-i Milli-yi Islami-yi Afghanistan ,China,1,515,8944,1980,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Mahaz-i Milli-yi Islami-yi Afghanistan ,Saudi Arabia,1,516,8953,1981,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Mahaz-i Milli-yi Islami-yi Afghanistan ,United States,1,517,8953,1981,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Mahaz-i Milli-yi Islami-yi Afghanistan ,Pakistan,1,518,8953,1981,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Mahaz-i Milli-yi Islami-yi Afghanistan ,Egypt,1,519,8953,1981,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,651,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
Mahaz-i Milli-yi Islami-yi Afghanistan ,China,1,520,8953,1981,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Mahaz-i Milli-yi Islami-yi Afghanistan ,Saudi Arabia,1,521,8960,1982,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Mahaz-i Milli-yi Islami-yi Afghanistan ,United States,1,522,8960,1982,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Mahaz-i Milli-yi Islami-yi Afghanistan ,Pakistan,1,523,8960,1982,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Mahaz-i Milli-yi Islami-yi Afghanistan ,China,1,524,8960,1982,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Mahaz-i Milli-yi Islami-yi Afghanistan ,Saudi Arabia,1,525,8967,1986,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Mahaz-i Milli-yi Islami-yi Afghanistan ,United States,1,526,8967,1986,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Mahaz-i Milli-yi Islami-yi Afghanistan ,Pakistan,1,527,8967,1986,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Mahaz-i Milli-yi Islami-yi Afghanistan ,China,1,528,8967,1986,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Mahaz-i Milli-yi Islami-yi Afghanistan ,United Kingdom,1,529,8967,1986,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,200,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Mahaz-i Milli-yi Islami-yi Afghanistan ,Saudi Arabia,1,530,8988,1987,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Mahaz-i Milli-yi Islami-yi Afghanistan ,United States,1,531,8988,1987,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Mahaz-i Milli-yi Islami-yi Afghanistan ,Pakistan,1,532,8988,1987,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Mahaz-i Milli-yi Islami-yi Afghanistan ,China,1,533,8988,1987,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Mahaz-i Milli-yi Islami-yi Afghanistan ,United Kingdom,1,534,8988,1987,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,200,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Mahaz-i Milli-yi Islami-yi Afghanistan ,Saudi Arabia,1,535,9058,1988,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Mahaz-i Milli-yi Islami-yi Afghanistan ,United States,1,536,9058,1988,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,2,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Mahaz-i Milli-yi Islami-yi Afghanistan ,Pakistan,1,537,9058,1988,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Mahaz-i Milli-yi Islami-yi Afghanistan ,China,1,538,9058,1988,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,710,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Mahaz-i Milli-yi Islami-yi Afghanistan ,United Kingdom,1,539,9058,1988,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,200,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Mahaz-i Milli-yi Islami-yi Afghanistan ,Pakistan,1,540,9279,1989,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,770,0,0,0,0,0,1,1,0,0,0,0,"Materiel/Logistics, Training/Expertise",MT
Mahaz-i Milli-yi Islami-yi Afghanistan ,United States,1,541,9279,1989,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,2,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Mahaz-i Milli-yi Islami-yi Afghanistan ,Saudi Arabia,1,542,9279,1989,1138,189,137,Afghanistan,732,Government of Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan ,Afghanistan,,700,0,670,0,0,0,0,1,0,0,1,0,0,0,"Weapons, Funding/Economic Support",W$
Taleban,Pakistan,1,809,4851,1996,1146,189,137,Afghanistan,327,Government of Afghanistan - Taleban,Afghanistan,,700,0,770,0,0,0,0,1,1,0,1,0,0,0,"Weapons, Materiel/Logistics, Funding/Economic Support",WM$
Taleban,Uzbekistan,1,810,4851,1996,1146,189,137,Afghanistan,327,Government of Afghanistan - Taleban,Afghanistan,,700,0,704,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
Taleban,Saudi Arabia,1,811,4851,1996,1146,189,137,Afghanistan,327,Government of Afghanistan - Taleban,Afghanistan,,700,0,670,0,0,0,0,0,1,0,1,0,0,0,"Materiel/Logistics, Funding/Economic Support",M$
Taleban,Qatar,1,812,4851,1996,1146,189,137,Afghanistan,327,Government of Afghanistan - Taleban,Afghanistan,,700,0,694,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
Taleban,Bahrain,1,813,4851,1996,1146,189,137,Afghanistan,327,Government of Afghanistan - Taleban,Afghanistan,,700,0,692,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
Taleban,Bahrain,1,814,4851,1996,1146,189,137,Afghanistan,327,Government of Afghanistan - Taleban,Afghanistan,,700,0,692,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
Taleban,al-Qaida,1,816,5121,2004,1146,189,137,Afghanistan,327,Government of Afghanistan - Taleban,Afghanistan,,700,0,1630,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
Taleban,al-Qaida,1,818,5501,2005,1146,189,137,Afghanistan,327,Government of Afghanistan - Taleban,Afghanistan,,700,0,1630,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
Taleban,al-Qaida,1,820,7526,2006,1146,189,137,Afghanistan,327,Government of Afghanistan - Taleban,Afghanistan,,700,0,1630,0,0,1,0,0,0,0,0,0,0,0,Access to military or intelligence infrastructure,Y
Taleban,al-Qaida,1,821,7783,2007,1146,189,137,Afghanistan,327,Government of Afghanistan - Taleban,Afghanistan,,700,0,1630,0,0,1,0,0,1,0,0,0,0,0,"Access to military or intelligence infrastructure, Materiel/Logistics",YM
Taleban,TTP,1,828,8620,2009,1146,189,137,Afghanistan,327,Government of Afghanistan - Taleban,Afghanistan,,700,0,1199,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
UIFSA,Iran,1,840,4959,1996,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,630,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
UIFSA,Russia,1,841,4959,1996,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,365,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
UIFSA,India,1,842,4959,1996,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,750,0,0,0,0,0,0,0,0,0,0,1,"Support exists, but is of unknown type",U
UIFSA,Uzbekistan,1,843,4959,1996,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,704,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
UIFSA,Iran,1,844,4858,1997,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,630,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
UIFSA,Russia,1,845,4858,1997,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,365,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
UIFSA,India,1,846,4858,1997,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,750,0,0,0,0,0,0,0,0,0,0,1,"Support exists, but is of unknown type",U
UIFSA,Uzbekistan,1,847,4858,1997,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,704,0,0,0,0,1,0,1,0,0,0,0,"Weapons, Training/Expertise",WT
UIFSA,Tajikistan,1,848,4858,1997,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,702,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
UIFSA,Russia,1,849,4925,1998,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,365,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
UIFSA,Iran,1,850,4925,1998,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,630,0,0,0,0,1,1,1,0,0,0,0,"Weapons, Materiel/Logistics, Training/Expertise",WMT
UIFSA,Tajikistan,1,851,4925,1998,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,702,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
UIFSA,Uzbekistan,1,852,4925,1998,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,704,0,0,0,0,1,0,0,0,0,0,0,Weapons,W
UIFSA,Russia,1,853,4859,1999,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,365,0,0,0,0,1,1,0,0,0,0,0,"Weapons, Materiel/Logistics",WM
UIFSA,Iran,1,854,4859,1999,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,630,0,0,0,0,1,1,0,0,0,0,0,"Weapons, Materiel/Logistics",WM
UIFSA,Uzbekistan,1,855,4859,1999,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,704,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
UIFSA,Tajikistan,1,856,4859,1999,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,702,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
UIFSA,Russia,1,857,4862,2000,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,365,0,0,0,0,1,1,0,0,0,0,0,"Weapons, Materiel/Logistics",WM
UIFSA,Iran,1,858,4862,2000,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,630,0,0,0,1,1,1,0,0,0,0,0,"Access to Territory, Weapons, Materiel/Logistics",LWM
UIFSA,India,1,859,4862,2000,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,750,0,0,0,0,0,0,0,0,0,0,1,"Support exists, but is of unknown type",U
UIFSA,Tajikistan,1,860,4862,2000,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,702,0,0,0,1,0,0,0,0,0,0,0,Access to Territory,L
UIFSA,Turkey,1,861,4862,2000,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,640,0,0,0,0,0,0,0,1,0,0,0,Funding/Economic Support,$
UIFSA,Australia,1,862,4863,2001,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,900,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X
UIFSA,Canada,1,863,4863,2001,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,20,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X
UIFSA,France,1,864,4863,2001,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,220,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X
UIFSA,Germany,1,865,4863,2001,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,260,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X
UIFSA,Italy,1,866,4863,2001,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,325,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X
UIFSA,Japan,1,867,4863,2001,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,740,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X
UIFSA,Jordan,1,868,4863,2001,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,663,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X
UIFSA,Netherlands,1,869,4863,2001,1147,189,137,Afghanistan,423,Government of Afghanistan - UIFSA,Afghanistan,,700,0,210,0,1,0,0,0,0,0,0,0,0,0,Troops as secondary warring party,X
